artist,genres,popularity,followers,artist_id
Post Malone,dfw rap,95,25778831,246dkjvS1zLTtiykXe5h60
Post Malone,melodic rap,95,25778831,246dkjvS1zLTtiykXe5h60
Post Malone,rap,95,25778831,246dkjvS1zLTtiykXe5h60
Travis Scott,rap,98,10123878,0Y5tJX1MQlPlqiwlOH1tJY
Ariana Grande,dance pop,95,46599288,66CXWjxzNUsdJxJ2JdwvnR
Ariana Grande,pop,95,46599288,66CXWjxzNUsdJxJ2JdwvnR
Ariana Grande,post-teen pop,95,46599288,66CXWjxzNUsdJxJ2JdwvnR
Meek Mill,hip hop,84,4135428,20sxb77xiYeusSH8cVdatc
Meek Mill,philly rap,84,4135428,20sxb77xiYeusSH8cVdatc
Meek Mill,pop rap,84,4135428,20sxb77xiYeusSH8cVdatc
Meek Mill,rap,84,4135428,20sxb77xiYeusSH8cVdatc
Meek Mill,southern hip hop,84,4135428,20sxb77xiYeusSH8cVdatc
Meek Mill,trap,84,4135428,20sxb77xiYeusSH8cVdatc
Sheck Wes,rap,72,865851,2RDOrhPqAM4jzTRCEb19qX
Sheck Wes,trap,72,865851,2RDOrhPqAM4jzTRCEb19qX
Sheck Wes,underground hip hop,72,865851,2RDOrhPqAM4jzTRCEb19qX
Sheck Wes,vapor trap,72,865851,2RDOrhPqAM4jzTRCEb19qX
Lil Baby,atl hip hop,93,4159060,5f7VJjfbwm532GiveGC0ZK
Lil Baby,atl trap,93,4159060,5f7VJjfbwm532GiveGC0ZK
Lil Baby,rap,93,4159060,5f7VJjfbwm532GiveGC0ZK
Lil Baby,trap,93,4159060,5f7VJjfbwm532GiveGC0ZK
Kodak Black,florida rap,84,5868841,46SHBwWsqBkxI7EeeBEQG7
Kodak Black,hip hop,84,5868841,46SHBwWsqBkxI7EeeBEQG7
Kodak Black,melodic rap,84,5868841,46SHBwWsqBkxI7EeeBEQG7
Kodak Black,miami hip hop,84,5868841,46SHBwWsqBkxI7EeeBEQG7
Kodak Black,rap,84,5868841,46SHBwWsqBkxI7EeeBEQG7
Kodak Black,southern hip hop,84,5868841,46SHBwWsqBkxI7EeeBEQG7
Kodak Black,trap,84,5868841,46SHBwWsqBkxI7EeeBEQG7
Halsey,dance pop,91,10790321,26VFTg2z8YR0cCuwLzESi2
Halsey,electropop,91,10790321,26VFTg2z8YR0cCuwLzESi2
Halsey,etherpop,91,10790321,26VFTg2z8YR0cCuwLzESi2
Halsey,indie poptimism,91,10790321,26VFTg2z8YR0cCuwLzESi2
Halsey,pop,91,10790321,26VFTg2z8YR0cCuwLzESi2
Halsey,post-teen pop,91,10790321,26VFTg2z8YR0cCuwLzESi2
Flipp Dinero,hip hop,72,619639,2HUwZ0kumzCSlhFcjFZfpp
Flipp Dinero,melodic rap,72,619639,2HUwZ0kumzCSlhFcjFZfpp
Flipp Dinero,pop rap,72,619639,2HUwZ0kumzCSlhFcjFZfpp
Flipp Dinero,rap,72,619639,2HUwZ0kumzCSlhFcjFZfpp
Flipp Dinero,southern hip hop,72,619639,2HUwZ0kumzCSlhFcjFZfpp
Flipp Dinero,trap,72,619639,2HUwZ0kumzCSlhFcjFZfpp
Flipp Dinero,vapor trap,72,619639,2HUwZ0kumzCSlhFcjFZfpp
Juice WRLD,chicago rap,96,9899229,4MCBfE4596Uoi2O4DtmEMz
Juice WRLD,melodic rap,96,9899229,4MCBfE4596Uoi2O4DtmEMz
Gucci Mane,atl hip hop,85,3247497,13y7CgLHjMVRMDqxdx0Xdo
Gucci Mane,dirty south rap,85,3247497,13y7CgLHjMVRMDqxdx0Xdo
Gucci Mane,hip hop,85,3247497,13y7CgLHjMVRMDqxdx0Xdo
Gucci Mane,pop rap,85,3247497,13y7CgLHjMVRMDqxdx0Xdo
Gucci Mane,rap,85,3247497,13y7CgLHjMVRMDqxdx0Xdo
Gucci Mane,southern hip hop,85,3247497,13y7CgLHjMVRMDqxdx0Xdo
Gucci Mane,trap,85,3247497,13y7CgLHjMVRMDqxdx0Xdo
Marshmello,brostep,89,24452138,64KEffDW9EtZ1y2vBYgq8T
Marshmello,pop,89,24452138,64KEffDW9EtZ1y2vBYgq8T
Marshmello,progressive electro house,89,24452138,64KEffDW9EtZ1y2vBYgq8T
21 Savage,atl hip hop,87,7936592,1URnnhqYAYcrqrcwql10ft
21 Savage,rap,87,7936592,1URnnhqYAYcrqrcwql10ft
21 Savage,trap,87,7936592,1URnnhqYAYcrqrcwql10ft
Cardi B,pop,87,11365792,4kYSro6naA4h99UJvo89HB
Cardi B,pop rap,87,11365792,4kYSro6naA4h99UJvo89HB
Cardi B,rap,87,11365792,4kYSro6naA4h99UJvo89HB
Bad Bunny,latin,100,22006762,4q3ewBCX7sLwd24euuV69X
Bad Bunny,reggaeton,100,22006762,4q3ewBCX7sLwd24euuV69X
Bad Bunny,trap latino,100,22006762,4q3ewBCX7sLwd24euuV69X
A Boogie Wit da Hoodie,melodic rap,89,4604572,31W5EY0aAly4Qieq6OFu6I
A Boogie Wit da Hoodie,pop rap,89,4604572,31W5EY0aAly4Qieq6OFu6I
A Boogie Wit da Hoodie,rap,89,4604572,31W5EY0aAly4Qieq6OFu6I
A Boogie Wit da Hoodie,trap,89,4604572,31W5EY0aAly4Qieq6OFu6I
XXXTENTACION,emo rap,93,19934788,15UsOTVnJzReFVN1VCnxy4
XXXTENTACION,miami hip hop,93,19934788,15UsOTVnJzReFVN1VCnxy4
benny blanco,electropop,78,556309,5CiGnKThu5ctn9pBxv7DGa
benny blanco,pop,78,556309,5CiGnKThu5ctn9pBxv7DGa
benny blanco,pop rap,78,556309,5CiGnKThu5ctn9pBxv7DGa
Drake,canadian hip hop,99,47000879,3TVXtAsR1Inumwj472S9r4
Drake,canadian pop,99,47000879,3TVXtAsR1Inumwj472S9r4
Drake,hip hop,99,47000879,3TVXtAsR1Inumwj472S9r4
Drake,pop rap,99,47000879,3TVXtAsR1Inumwj472S9r4
Drake,rap,99,47000879,3TVXtAsR1Inumwj472S9r4
Drake,toronto rap,99,47000879,3TVXtAsR1Inumwj472S9r4
Panic! At The Disco,baroque pop,85,9436448,20JZFwl6HVl6yg8a4H3ZqK
Panic! At The Disco,emo,85,9436448,20JZFwl6HVl6yg8a4H3ZqK
Panic! At The Disco,modern rock,85,9436448,20JZFwl6HVl6yg8a4H3ZqK
Tyga,pop rap,90,5668565,5LHRHt1k9lMyONurDHEdrp
Tyga,rap,90,5668565,5LHRHt1k9lMyONurDHEdrp
Tyga,trap,90,5668565,5LHRHt1k9lMyONurDHEdrp
Khalid,alternative r&b,93,11658988,6LuN9FCkKOj5PcnpouEgny
Khalid,pop,93,11658988,6LuN9FCkKOj5PcnpouEgny
DJ Snake,dance pop,84,6874855,540vIaP2JwjQb9dm3aArA4
DJ Snake,edm,84,6874855,540vIaP2JwjQb9dm3aArA4
DJ Snake,electro house,84,6874855,540vIaP2JwjQb9dm3aArA4
DJ Snake,electronic trap,84,6874855,540vIaP2JwjQb9dm3aArA4
DJ Snake,pop,84,6874855,540vIaP2JwjQb9dm3aArA4
DJ Snake,pop rap,84,6874855,540vIaP2JwjQb9dm3aArA4
Ava Max,dance pop,87,1686610,4npEfmQ6YuiwW1GpUmaq3F
Ava Max,pop,87,1686610,4npEfmQ6YuiwW1GpUmaq3F
Ava Max,post-teen pop,87,1686610,4npEfmQ6YuiwW1GpUmaq3F
6ix9ine,emo rap,88,5012982,7gZfnEnfiaHzxARJ2LeXrf
Billie Eilish,electropop,94,27289372,6qqNVTkY8uBg9cP3Jd7DAH
Billie Eilish,pop,94,27289372,6qqNVTkY8uBg9cP3Jd7DAH
Ski Mask The Slump God,miami hip hop,80,3287723,2rhFzFmezpnW82MNqEKVry
Ski Mask The Slump God,rap,80,3287723,2rhFzFmezpnW82MNqEKVry
Ski Mask The Slump God,trap,80,3287723,2rhFzFmezpnW82MNqEKVry
Ski Mask The Slump God,underground hip hop,80,3287723,2rhFzFmezpnW82MNqEKVry
Ellie Goulding,dance pop,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Ellie Goulding,edm,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Ellie Goulding,electropop,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Ellie Goulding,metropopolis,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Ellie Goulding,pop,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Ellie Goulding,post-teen pop,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Ellie Goulding,tropical house,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Ellie Goulding,uk pop,84,7985248,0X2BH1fck6amBIoJhDVmmJ
Maroon 5,pop,89,24838365,04gDigrS5kc9YWfZHwBETP
Maroon 5,pop rock,89,24838365,04gDigrS5kc9YWfZHwBETP
Future,atl hip hop,93,8747631,1RyvyyTE3xzB2ZywiAwp0i
Future,pop rap,93,8747631,1RyvyyTE3xzB2ZywiAwp0i
Future,rap,93,8747631,1RyvyyTE3xzB2ZywiAwp0i
Future,southern hip hop,93,8747631,1RyvyyTE3xzB2ZywiAwp0i
Future,trap,93,8747631,1RyvyyTE3xzB2ZywiAwp0i
Metro Boomin,hip hop,82,1865453,0iEtIxbK0KxaSlF7G42ZOp
Metro Boomin,pop rap,82,1865453,0iEtIxbK0KxaSlF7G42ZOp
Metro Boomin,rap,82,1865453,0iEtIxbK0KxaSlF7G42ZOp
Metro Boomin,southern hip hop,82,1865453,0iEtIxbK0KxaSlF7G42ZOp
Metro Boomin,trap,82,1865453,0iEtIxbK0KxaSlF7G42ZOp
YG,cali rap,84,2222044,0A0FS04o6zMoto8OKPsDwY
YG,gangster rap,84,2222044,0A0FS04o6zMoto8OKPsDwY
YG,hip hop,84,2222044,0A0FS04o6zMoto8OKPsDwY
YG,pop rap,84,2222044,0A0FS04o6zMoto8OKPsDwY
YG,rap,84,2222044,0A0FS04o6zMoto8OKPsDwY
YG,southern hip hop,84,2222044,0A0FS04o6zMoto8OKPsDwY
YG,trap,84,2222044,0A0FS04o6zMoto8OKPsDwY
BlocBoy JB,rap,70,1089998,4TEJudQY2pXxVHPE3gD2EU
BlocBoy JB,southern hip hop,70,1089998,4TEJudQY2pXxVHPE3gD2EU
BlocBoy JB,trap,70,1089998,4TEJudQY2pXxVHPE3gD2EU
BlocBoy JB,vapor trap,70,1089998,4TEJudQY2pXxVHPE3gD2EU
Trippie Redd,melodic rap,90,4789146,6Xgp2XMz1fhVYe7i6yNAax
Trippie Redd,rap,90,4789146,6Xgp2XMz1fhVYe7i6yNAax
Trippie Redd,trap,90,4789146,6Xgp2XMz1fhVYe7i6yNAax
French Montana,hip hop,83,3457449,6vXTefBL93Dj5IqAWq6OTv
French Montana,pop rap,83,3457449,6vXTefBL93Dj5IqAWq6OTv
French Montana,rap,83,3457449,6vXTefBL93Dj5IqAWq6OTv
French Montana,southern hip hop,83,3457449,6vXTefBL93Dj5IqAWq6OTv
French Montana,trap,83,3457449,6vXTefBL93Dj5IqAWq6OTv
Zedd,complextro,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,dance pop,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,edm,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,electro house,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,electropop,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,german techno,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,pop,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,post-teen pop,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Zedd,tropical house,82,5103606,2qxJFvFYMEDqd7ui6kSAcq
Rich The Kid,atl hip hop,81,2143166,1pPmIToKXyGdsCF6LmqLmI
Rich The Kid,hip hop,81,2143166,1pPmIToKXyGdsCF6LmqLmI
Rich The Kid,melodic rap,81,2143166,1pPmIToKXyGdsCF6LmqLmI
Rich The Kid,pop rap,81,2143166,1pPmIToKXyGdsCF6LmqLmI
Rich The Kid,rap,81,2143166,1pPmIToKXyGdsCF6LmqLmI
Rich The Kid,southern hip hop,81,2143166,1pPmIToKXyGdsCF6LmqLmI
Rich The Kid,trap,81,2143166,1pPmIToKXyGdsCF6LmqLmI
Kendrick Lamar,conscious hip hop,90,14639178,2YZyLoL8N0Wb9xBt1NhZWg
Kendrick Lamar,hip hop,90,14639178,2YZyLoL8N0Wb9xBt1NhZWg
Kendrick Lamar,rap,90,14639178,2YZyLoL8N0Wb9xBt1NhZWg
Kendrick Lamar,west coast rap,90,14639178,2YZyLoL8N0Wb9xBt1NhZWg
5 Seconds of Summer,boy band,86,6188348,5Rl15oVamLq7FbSb0NNBNy
5 Seconds of Summer,dance pop,86,6188348,5Rl15oVamLq7FbSb0NNBNy
5 Seconds of Summer,pop,86,6188348,5Rl15oVamLq7FbSb0NNBNy
5 Seconds of Summer,post-teen pop,86,6188348,5Rl15oVamLq7FbSb0NNBNy
Queen,glam rock,90,26270816,1dfeR4HaWDbWqFHLkxsg1d
Queen,rock,90,26270816,1dfeR4HaWDbWqFHLkxsg1d
Camila Cabello,dance pop,89,16646488,4nDoRrQiYLoBzwC5BhVJzF
Camila Cabello,pop,89,16646488,4nDoRrQiYLoBzwC5BhVJzF
Camila Cabello,post-teen pop,89,16646488,4nDoRrQiYLoBzwC5BhVJzF
Offset,atl hip hop,86,1603357,4DdkRBBYG6Yk9Ka8tdJ9BW
Offset,hip hop,86,1603357,4DdkRBBYG6Yk9Ka8tdJ9BW
Offset,pop rap,86,1603357,4DdkRBBYG6Yk9Ka8tdJ9BW
Offset,rap,86,1603357,4DdkRBBYG6Yk9Ka8tdJ9BW
Offset,southern hip hop,86,1603357,4DdkRBBYG6Yk9Ka8tdJ9BW
Offset,trap,86,1603357,4DdkRBBYG6Yk9Ka8tdJ9BW
Bazzi,pop,85,3339398,4GvEc3ANtPPjt1ZJllr5Zl
Bazzi,post-teen pop,85,3339398,4GvEc3ANtPPjt1ZJllr5Zl
Kanye West,chicago rap,91,11754205,5K4W6rqBFWDnAN6FQUkS6x
Kanye West,hip hop,91,11754205,5K4W6rqBFWDnAN6FQUkS6x
Kanye West,rap,91,11754205,5K4W6rqBFWDnAN6FQUkS6x
Dua Lipa,dance pop,94,17284213,6M2wZ9GZgrQXHCFfjv46we
Dua Lipa,pop,94,17284213,6M2wZ9GZgrQXHCFfjv46we
Dua Lipa,uk pop,94,17284213,6M2wZ9GZgrQXHCFfjv46we
Mark Ronson,dance pop,80,806788,3hv9jJF3adDNsBSIQDqcjp
Mark Ronson,pop,80,806788,3hv9jJF3adDNsBSIQDqcjp
Lil Mosey,melodic rap,87,2201093,5zctI4wO9XSKS8XwcnqEHk
Lil Mosey,rap conscient,87,2201093,5zctI4wO9XSKS8XwcnqEHk
Lil Mosey,trap,87,2201093,5zctI4wO9XSKS8XwcnqEHk
Lil Mosey,vapor trap,87,2201093,5zctI4wO9XSKS8XwcnqEHk
Calvin Harris,dance pop,88,19976101,7CajNmpbOovFoOoasH2HaY
Calvin Harris,edm,88,19976101,7CajNmpbOovFoOoasH2HaY
Calvin Harris,electro house,88,19976101,7CajNmpbOovFoOoasH2HaY
Calvin Harris,house,88,19976101,7CajNmpbOovFoOoasH2HaY
Calvin Harris,pop,88,19976101,7CajNmpbOovFoOoasH2HaY
Calvin Harris,progressive house,88,19976101,7CajNmpbOovFoOoasH2HaY
Calvin Harris,tropical house,88,19976101,7CajNmpbOovFoOoasH2HaY
Calvin Harris,uk dance,88,19976101,7CajNmpbOovFoOoasH2HaY
Michael Jackson,pop,85,14811593,3fMbdgg4jU18AjLCKBhRSm
Michael Jackson,r&b,85,14811593,3fMbdgg4jU18AjLCKBhRSm
Michael Jackson,soul,85,14811593,3fMbdgg4jU18AjLCKBhRSm
The Chainsmokers,dance pop,88,16179344,69GGBxA162lTqCwzJG5jLp
The Chainsmokers,edm,88,16179344,69GGBxA162lTqCwzJG5jLp
The Chainsmokers,electropop,88,16179344,69GGBxA162lTqCwzJG5jLp
The Chainsmokers,pop,88,16179344,69GGBxA162lTqCwzJG5jLp
The Chainsmokers,tropical house,88,16179344,69GGBxA162lTqCwzJG5jLp
Lady Gaga,dance pop,95,12148036,1HY2Jd0NmPuamShAr6KMms
Lady Gaga,pop,95,12148036,1HY2Jd0NmPuamShAr6KMms
Lil Uzi Vert,melodic rap,94,8841652,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,philly rap,94,8841652,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,rap,94,8841652,4O15NlyKLIASxsJ0PrXPfz
Lil Peep,emo rap,88,3918081,2kCcBybjl3SAtIcwdWpUe3
Lil Peep,lgbtq+ hip hop,88,3918081,2kCcBybjl3SAtIcwdWpUe3
Bebe Rexha,dance pop,85,5193299,64M6ah0SkkRsnPGtGiRAbb
Bebe Rexha,electropop,85,5193299,64M6ah0SkkRsnPGtGiRAbb
Bebe Rexha,pop,85,5193299,64M6ah0SkkRsnPGtGiRAbb
Bebe Rexha,post-teen pop,85,5193299,64M6ah0SkkRsnPGtGiRAbb
H.E.R.,pop,82,2569587,3Y7RZ31TRPVadSFVy1o8os
Loud Luxury,dance pop,77,329557,6t1gpxYbY8OlLA7D2RiikQ
Loud Luxury,edm,77,329557,6t1gpxYbY8OlLA7D2RiikQ
Loud Luxury,electro house,77,329557,6t1gpxYbY8OlLA7D2RiikQ
Loud Luxury,pop,77,329557,6t1gpxYbY8OlLA7D2RiikQ
Loud Luxury,tropical house,77,329557,6t1gpxYbY8OlLA7D2RiikQ
Nio Garcia,latin,81,1137105,5hdhHgpxyniooUiQVaPxQ0
Nio Garcia,reggaeton,81,1137105,5hdhHgpxyniooUiQVaPxQ0
Nio Garcia,reggaeton flow,81,1137105,5hdhHgpxyniooUiQVaPxQ0
Nio Garcia,tropical,81,1137105,5hdhHgpxyniooUiQVaPxQ0
Portugal. The Man,indie pop,73,1087037,4kI8Ie27vjvonwaB2ePh8T
Portugal. The Man,indie rock,73,1087037,4kI8Ie27vjvonwaB2ePh8T
Portugal. The Man,modern alternative rock,73,1087037,4kI8Ie27vjvonwaB2ePh8T
Portugal. The Man,modern rock,73,1087037,4kI8Ie27vjvonwaB2ePh8T
Portugal. The Man,rock,73,1087037,4kI8Ie27vjvonwaB2ePh8T
Ed Sheeran,pop,94,64844838,6eUKZXaKkcviH0Ku9w2n3V
Ed Sheeran,uk pop,94,64844838,6eUKZXaKkcviH0Ku9w2n3V
DJ Khaled,dance pop,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,dirty south rap,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,hip hop,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,miami hip hop,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,pop,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,pop rap,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,rap,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,southern hip hop,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,trap,79,4748691,0QHgL1lAIqAw0HtD7YldmP
DJ Khaled,urban contemporary,79,4748691,0QHgL1lAIqAw0HtD7YldmP
Lil Wayne,hip hop,90,9121012,55Aa2cqylxrFIXC767Z865
Lil Wayne,new orleans rap,90,9121012,55Aa2cqylxrFIXC767Z865
Lil Wayne,pop rap,90,9121012,55Aa2cqylxrFIXC767Z865
Lil Wayne,rap,90,9121012,55Aa2cqylxrFIXC767Z865
Lil Wayne,trap,90,9121012,55Aa2cqylxrFIXC767Z865
Bruno Mars,dance pop,89,25410468,0du5cEVh5yTK9QJze8zA0C
Bruno Mars,pop,89,25410468,0du5cEVh5yTK9QJze8zA0C
Migos,atl hip hop,85,10419174,6oMuImdp5ZcFhWP0ESe6mG
Migos,hip hop,85,10419174,6oMuImdp5ZcFhWP0ESe6mG
Migos,pop rap,85,10419174,6oMuImdp5ZcFhWP0ESe6mG
Migos,rap,85,10419174,6oMuImdp5ZcFhWP0ESe6mG
Migos,southern hip hop,85,10419174,6oMuImdp5ZcFhWP0ESe6mG
Migos,trap,85,10419174,6oMuImdp5ZcFhWP0ESe6mG
Imagine Dragons,modern rock,89,27381113,53XhwfbYqKCa1cC15pYq2q
Imagine Dragons,pop,89,27381113,53XhwfbYqKCa1cC15pYq2q
Imagine Dragons,rock,89,27381113,53XhwfbYqKCa1cC15pYq2q
Eminem,detroit hip hop,94,35457049,7dGJo4pcD2V6oG8kP0tJRR
Eminem,hip hop,94,35457049,7dGJo4pcD2V6oG8kP0tJRR
Eminem,rap,94,35457049,7dGJo4pcD2V6oG8kP0tJRR
Lauv,pop,88,2919711,5JZ7CnR6gTvEMKX4g70Amv
Nicki Minaj,dance pop,93,17777235,0hCNtLu0JehylgoiP8L4Gh
Nicki Minaj,hip pop,93,17777235,0hCNtLu0JehylgoiP8L4Gh
Nicki Minaj,pop,93,17777235,0hCNtLu0JehylgoiP8L4Gh
Nicki Minaj,pop rap,93,17777235,0hCNtLu0JehylgoiP8L4Gh
Nicki Minaj,post-teen pop,93,17777235,0hCNtLu0JehylgoiP8L4Gh
Nicki Minaj,queens hip hop,93,17777235,0hCNtLu0JehylgoiP8L4Gh
Quavo,atl hip hop,89,4027566,0VRj0yCOv2FXJNP47XQnx5
Quavo,hip hop,89,4027566,0VRj0yCOv2FXJNP47XQnx5
Quavo,melodic rap,89,4027566,0VRj0yCOv2FXJNP47XQnx5
Quavo,pop rap,89,4027566,0VRj0yCOv2FXJNP47XQnx5
Quavo,rap,89,4027566,0VRj0yCOv2FXJNP47XQnx5
Quavo,southern hip hop,89,4027566,0VRj0yCOv2FXJNP47XQnx5
Quavo,trap,89,4027566,0VRj0yCOv2FXJNP47XQnx5
OutKast,atl hip hop,77,1358667,1G9G7WwrXka3Z1r7aIDjI7
OutKast,dirty south rap,77,1358667,1G9G7WwrXka3Z1r7aIDjI7
OutKast,hip hop,77,1358667,1G9G7WwrXka3Z1r7aIDjI7
OutKast,pop rap,77,1358667,1G9G7WwrXka3Z1r7aIDjI7
OutKast,rap,77,1358667,1G9G7WwrXka3Z1r7aIDjI7
OutKast,southern hip hop,77,1358667,1G9G7WwrXka3Z1r7aIDjI7
Dan + Shay,contemporary country,82,1705131,7z5WFjZAIYejWy0NI5lv4T
Dan + Shay,pop,82,1705131,7z5WFjZAIYejWy0NI5lv4T
A$AP Rocky,east coast hip hop,86,7014912,13ubrt8QOOCPljQ2FL1Kca
A$AP Rocky,hip hop,86,7014912,13ubrt8QOOCPljQ2FL1Kca
A$AP Rocky,pop rap,86,7014912,13ubrt8QOOCPljQ2FL1Kca
A$AP Rocky,rap,86,7014912,13ubrt8QOOCPljQ2FL1Kca
A$AP Rocky,southern hip hop,86,7014912,13ubrt8QOOCPljQ2FL1Kca
A$AP Rocky,trap,86,7014912,13ubrt8QOOCPljQ2FL1Kca
Shaggy,dance pop,77,1344462,5EvFsr3kj42KNv97ZEnqij
Shaggy,pop rap,77,1344462,5EvFsr3kj42KNv97ZEnqij
Shaggy,reggae fusion,77,1344462,5EvFsr3kj42KNv97ZEnqij
Macklemore & Ryan Lewis,dance pop,78,2480837,5BcAKTbp20cv7tC5VqPFoC
Macklemore & Ryan Lewis,pop,78,2480837,5BcAKTbp20cv7tC5VqPFoC
Macklemore & Ryan Lewis,pop rap,78,2480837,5BcAKTbp20cv7tC5VqPFoC
Lil Skies,melodic rap,84,4108075,7d3WFRME3vBY2cgoP38RDo
Lil Skies,pop rap,84,4108075,7d3WFRME3vBY2cgoP38RDo
Lil Skies,rap,84,4108075,7d3WFRME3vBY2cgoP38RDo
Lil Skies,trap,84,4108075,7d3WFRME3vBY2cgoP38RDo
Luis Fonsi,latin,81,8495703,4V8Sr092TqfHkfAA5fXXqG
Luis Fonsi,latin pop,81,8495703,4V8Sr092TqfHkfAA5fXXqG
Luis Fonsi,puerto rican pop,81,8495703,4V8Sr092TqfHkfAA5fXXqG
Luis Fonsi,tropical,81,8495703,4V8Sr092TqfHkfAA5fXXqG
Dean Lewis,australian pop,80,1128973,3QSQFmccmX81fWCUSPTS7y
Dean Lewis,pop,80,1128973,3QSQFmccmX81fWCUSPTS7y
Ella Mai,deep pop r&b,77,2780527,7HkdQ0gt53LP4zmHsL0nap
Ella Mai,pop,77,2780527,7HkdQ0gt53LP4zmHsL0nap
Ella Mai,pop rap,77,2780527,7HkdQ0gt53LP4zmHsL0nap
Ella Mai,r&b,77,2780527,7HkdQ0gt53LP4zmHsL0nap
Ella Mai,rap,77,2780527,7HkdQ0gt53LP4zmHsL0nap
Ella Mai,uk contemporary r&b,77,2780527,7HkdQ0gt53LP4zmHsL0nap
Ella Mai,urban contemporary,77,2780527,7HkdQ0gt53LP4zmHsL0nap
Zara Larsson,dance pop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,edm,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,electropop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,pop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,post-teen pop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,scandipop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,swedish electropop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,swedish pop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,tropical house,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Zara Larsson,uk pop,83,7236105,1Xylc3o4UrD53lo9CvFvVg
Daryl Hall & John Oates,album rock,76,1193482,77tT1kLj6mCWtFNqiOmP9H
Daryl Hall & John Oates,classic rock,76,1193482,77tT1kLj6mCWtFNqiOmP9H
Daryl Hall & John Oates,folk rock,76,1193482,77tT1kLj6mCWtFNqiOmP9H
Daryl Hall & John Oates,mellow gold,76,1193482,77tT1kLj6mCWtFNqiOmP9H
Daryl Hall & John Oates,rock,76,1193482,77tT1kLj6mCWtFNqiOmP9H
Daryl Hall & John Oates,soft rock,76,1193482,77tT1kLj6mCWtFNqiOmP9H
Daryl Hall & John Oates,yacht rock,76,1193482,77tT1kLj6mCWtFNqiOmP9H
Luke Combs,contemporary country,86,2955185,718COspgdWOnwOFpJHRZHS
YNW Melly,melodic rap,85,3856762,1cNDP5yjU5vjeR8qMf4grg
Aminé,hip hop,77,1246876,3Gm5F95VdRxW3mqCn8RPBJ
Aminé,pop rap,77,1246876,3Gm5F95VdRxW3mqCn8RPBJ
Aminé,portland hip hop,77,1246876,3Gm5F95VdRxW3mqCn8RPBJ
Aminé,rap,77,1246876,3Gm5F95VdRxW3mqCn8RPBJ
Clean Bandit,dance pop,80,3823201,6MDME20pz9RveH9rEXvrOM
Clean Bandit,edm,80,3823201,6MDME20pz9RveH9rEXvrOM
Clean Bandit,pop,80,3823201,6MDME20pz9RveH9rEXvrOM
Clean Bandit,post-teen pop,80,3823201,6MDME20pz9RveH9rEXvrOM
Clean Bandit,tropical house,80,3823201,6MDME20pz9RveH9rEXvrOM
Clean Bandit,uk dance,80,3823201,6MDME20pz9RveH9rEXvrOM
Clean Bandit,uk funky,80,3823201,6MDME20pz9RveH9rEXvrOM
Comethazine,meme rap,73,1013354,1iJdyDcY98X3GMnUesl7tf
Comethazine,rap,73,1013354,1iJdyDcY98X3GMnUesl7tf
Comethazine,trap,73,1013354,1iJdyDcY98X3GMnUesl7tf
Comethazine,underground hip hop,73,1013354,1iJdyDcY98X3GMnUesl7tf
Comethazine,vapor trap,73,1013354,1iJdyDcY98X3GMnUesl7tf
Tiësto,big room,84,4974849,2o5jDhtHVPhrJdv3cEQ99Z
